SampleID	Stemness	EXTENDScores	Phase	Senescence	ClusterNo	ClusterMean	EXTENDclass
MGH113.P9.G10	0.441413336	0.299284174	NonCycling	0.412046666847403	2	0.233514608641082	Low
MGH113.P9.G12	0.482679628	0.36298307	NonCycling	0.343410989762184	2	0.233514608641082	Low
MGH113.P9.H02	0.393123195	0.257896431	NonCycling	0.35703071663574	2	0.233514608641082	Low
MGH113.P9.H03	0.729739839	0.360841877	G1_S	0.37806878396882	2	0.233514608641082	Low
MGH113.P9.H04	0.657835995	0.466810995	G1_S	0.295382170404585	1	0.501930586996053	High
MGH113.P9.H06	0.289099449	0.215300686	NonCycling	0.376028001549811	2	0.233514608641082	Low
MGH113.P9.H07	0.507008673	0.321675386	NonCycling	0.354293851037442	2	0.233514608641082	Low
MGH113.P9.H10	0.494757515	0.196978382	NonCycling	0.379631695405471	2	0.233514608641082	Low
MGH113.P9.H11	0.402179171	0.249294595	NonCycling	0.407439420103139	2	0.233514608641082	Low
MGH113.P9.H12	0.59304909	0.306774741	G2_M	0.394744372208113	2	0.233514608641082	Low
MGH115.P3.A04	0.243912573	0.130445885	NonCycling	0.339060393693245	2	0.233514608641082	Low
MGH115.P3.A05	0.335938888	0.422640543	NonCycling	0.301733878637055	1	0.501930586996053	High
MGH115.P3.B01	0.332475544	0.107405192	NonCycling	0.312078159633709	2	0.233514608641082	Low
MGH115.P3.B03	0.372725939	0.155061153	NonCycling	0.385394711366745	2	0.233514608641082	Low
MGH115.P3.C04	0.259322416	0.217577516	NonCycling	0.295319331261658	2	0.233514608641082	Low
MGH115.P3.C07	0.331873425	0.172926149	NonCycling	0.477928240391468	2	0.233514608641082	Low
MGH115.P3.C09	0.361943642	0.242171833	NonCycling	0.313983390533368	2	0.233514608641082	Low
MGH115.P3.C12	0.366597655	0.194122054	NonCycling	0.341825361081664	2	0.233514608641082	Low
MGH115.P3.E02	0.37965819	0.117437256	NonCycling	0.340126383272126	2	0.233514608641082	Low
MGH115.P3.E03	0.55857168	0.189756914	NonCycling	0.288553280116517	2	0.233514608641082	Low
MGH115.P3.E04	0.719835648	0.529994659	G1_S	0.358621207036088	1	0.501930586996053	High
MGH115.P3.E05	0.371597765	0.132734824	NonCycling	0.347184574843162	2	0.233514608641082	Low
MGH115.P3.E07	0.326111844	0.159031844	NonCycling	0.312571002770375	2	0.233514608641082	Low
MGH115.P3.F09	0.446337989	0.354494332	NonCycling	0.368381311916819	2	0.233514608641082	Low
MGH115.P3.F12	0.367619291	0.110876743	NonCycling	0.399192697485933	2	0.233514608641082	Low
MGH115.P3.G01	0.341750113	0.233520965	NonCycling	0.401922678001273	2	0.233514608641082	Low
MGH115.P3.G10	0.308580897	0.274743279	NonCycling	0.388929880341864	2	0.233514608641082	Low
MGH115.P3.G12	0.398160071	0.177243802	NonCycling	0.394245032011791	2	0.233514608641082	Low
MGH115.P3.H08	0.609658175	0.406115515	NonCycling	0.231541701624373	1	0.501930586996053	High
MGH115.P3.H10	0.557877936	0.264228546	NonCycling	0.325987470204151	2	0.233514608641082	Low
MGH115.P3.H12	0.434446897	0.238622194	NonCycling	0.455863668531242	2	0.233514608641082	Low
MGH115.P4.A04	0.548075008	0.372524899	NonCycling	0.394978407596753	1	0.501930586996053	High
MGH115.P4.A05	0.322121105	0.208801532	NonCycling	0.335112723794524	2	0.233514608641082	Low
MGH115.P4.A11	0.339033747	0.107640746	NonCycling	0.367608507410051	2	0.233514608641082	Low
MGH115.P4.B07	0.418186527	0.133593993	NonCycling	0.354858285599609	2	0.233514608641082	Low
MGH115.P4.C03	0.582468783	0.337973785	NonCycling	0.410600501141157	2	0.233514608641082	Low
MGH115.P4.D01	0.436275254	0.317821295	NonCycling	0.281739564128898	2	0.233514608641082	Low
MGH115.P4.D03	0.327236583	0.333870574	NonCycling	0.373929817069553	2	0.233514608641082	Low
MGH115.P4.D06	0.44951944	0.274105733	NonCycling	0.338831614760168	2	0.233514608641082	Low
MGH115.P4.D07	0.330250139	0.223448545	NonCycling	0.28084931745788	2	0.233514608641082	Low
MGH115.P4.D09	0.407182347	0.27755813	NonCycling	0.59990285560021	2	0.233514608641082	Low
MGH115.P4.D11	0.400500006	0.168759958	NonCycling	0.407967060398938	2	0.233514608641082	Low
MGH115.P4.E07	0.276153743	0.232448809	NonCycling	0.292880131969796	2	0.233514608641082	Low
MGH115.P4.E08	0.540011138	0.32131096	NonCycling	0.344836535578807	2	0.233514608641082	Low
MGH115.P4.E11	0.283367203	0.175690083	NonCycling	0.327869591493578	2	0.233514608641082	Low
MGH115.P4.E12	0.434620675	0.202667607	NonCycling	0.334435370677094	2	0.233514608641082	Low
MGH115.P4.F02	0.374498929	0.124295646	NonCycling	0.389446696384056	2	0.233514608641082	Low
MGH115.P4.F04	0.413656189	0.215344728	NonCycling	0.304824459582045	2	0.233514608641082	Low
MGH115.P4.F12	0.517466022	0.168144843	NonCycling	0.381518306527367	2	0.233514608641082	Low
MGH115.P4.G03	0.557205497	0.162687191	NonCycling	0.294432416842468	2	0.233514608641082	Low
MGH115.P4.G08	0.455529106	0.317967206	NonCycling	0.317851979963704	2	0.233514608641082	Low
MGH115.P4.G09	0.372647951	0.285614631	NonCycling	0.382605955661397	2	0.233514608641082	Low
MGH115.P4.H06	0.416749311	0.241725123	NonCycling	0.355148267150039	2	0.233514608641082	Low
MGH115.P4.H09	0.405449026	0.241893261	NonCycling	0.367316617042504	2	0.233514608641082	Low
MGH115.P5.A07	0.480428144	0.185433613	NonCycling	0.292579606052213	2	0.233514608641082	Low
MGH115.P5.A09	0.360981089	0.15510827	NonCycling	0.303931182890709	2	0.233514608641082	Low
MGH115.P5.A11	0.46129956	0.1889242	NonCycling	0.435938210977853	2	0.233514608641082	Low
MGH115.P5.A12	0.404223537	0.383609687	NonCycling	0.406065420932846	1	0.501930586996053	High
MGH115.P5.B04	0.692819432	0.507905205	NonCycling	0.304706714882856	1	0.501930586996053	High
MGH115.P5.B07	0.269356865	0.211011836	NonCycling	0.391970325725071	2	0.233514608641082	Low
MGH115.P5.C03	0.361494961	0.138381999	NonCycling	0.432375959219659	2	0.233514608641082	Low
MGH115.P5.C09	0.341399447	0.217442543	NonCycling	0.386568468052326	2	0.233514608641082	Low
MGH115.P5.C11	0.331187788	0.137075894	NonCycling	0.374846009343763	2	0.233514608641082	Low
MGH115.P5.C12	0.380560721	0.338118731	NonCycling	0.370158331323732	2	0.233514608641082	Low
MGH115.P5.D01	0.418920269	0.349674771	NonCycling	0.37426072809999	2	0.233514608641082	Low
MGH115.P5.D02	0.319496618	0.107902101	NonCycling	0.368812509479438	2	0.233514608641082	Low
MGH115.P5.D03	0.344997878	0.094658829	NonCycling	0.455277121163852	2	0.233514608641082	Low
MGH115.P5.D06	0.357624316	0.33325352	NonCycling	0.328446325685408	2	0.233514608641082	Low
MGH115.P5.E04	0.336191466	0.128633925	NonCycling	0.388797853895675	2	0.233514608641082	Low
MGH115.P5.E10	0.285595123	0.341842478	NonCycling	0.354584228300874	2	0.233514608641082	Low
MGH115.P5.E11	0.473321019	0.326670807	NonCycling	0.407042511830537	2	0.233514608641082	Low
MGH115.P5.E12	0.333693316	0.184659623	G2_M	0.551738688829361	2	0.233514608641082	Low
MGH115.P5.F05	0.336650993	0.123479769	NonCycling	0.277103749071261	2	0.233514608641082	Low
MGH115.P5.F07	0.269798027	0.228089289	NonCycling	0.361188457048856	2	0.233514608641082	Low
MGH115.P5.F09	0.524205296	0.183047032	NonCycling	0.324248405867064	2	0.233514608641082	Low
MGH115.P5.F12	0.355760191	0.190734326	NonCycling	0.279654287750668	2	0.233514608641082	Low
MGH115.P5.G01	0.438002785	0.40485549	NonCycling	0.371243692033352	1	0.501930586996053	High
MGH115.P5.G04	0.418522363	0.294941664	NonCycling	0.34806933421868	2	0.233514608641082	Low
MGH115.P5.G05	0.427160826	0.22074996	NonCycling	0.349157799218521	2	0.233514608641082	Low
MGH115.P5.G09	0.464034617	0.118104618	NonCycling	0.283510560164257	2	0.233514608641082	Low
MGH115.P5.H01	0.311519514	0.252747843	NonCycling	0.178557199089584	2	0.233514608641082	Low
MGH115.P5.H02	0.331890398	0.382723522	NonCycling	0.365887409603543	1	0.501930586996053	High
MGH115.P5.H05	0.355905314	0.105049704	NonCycling	0.366718092818561	2	0.233514608641082	Low
MGH115.P5.H07	0.353531629	0.292556818	NonCycling	0.36161178446738	2	0.233514608641082	Low
MGH115.P5.H11	0.303876514	0.082312026	NonCycling	0.308658501313925	2	0.233514608641082	Low
MGH115.P5.H12	0.351527431	0.161523617	NonCycling	0.342332136655674	2	0.233514608641082	Low
MGH115.P6.A04	0.528839272	0.251001624	NonCycling	0.242146862802288	2	0.233514608641082	Low
MGH115.P6.A07	0.564180125	0.263547939	NonCycling	0.332479861741637	2	0.233514608641082	Low
MGH115.P6.A11	0.44115572	0.327240589	NonCycling	0.33262566300654	2	0.233514608641082	Low
MGH115.P6.A12	0.579962641	0.249559413	NonCycling	0.268225615384114	2	0.233514608641082	Low
MGH115.P6.B04	0.277176836	0.117967799	NonCycling	0.363314896877632	2	0.233514608641082	Low
MGH115.P6.B08	0.526140044	0.268173823	NonCycling	0.406688356049639	2	0.233514608641082	Low
MGH115.P6.B09	0.379721609	0.265050445	NonCycling	0.336702948606137	2	0.233514608641082	Low
MGH115.P6.C01	0.419755829	0.223368099	NonCycling	0.326599910658251	2	0.233514608641082	Low
MGH115.P6.C04	0.438134129	0.244972447	NonCycling	0.341748499051186	2	0.233514608641082	Low
MGH115.P6.C06	0.33709592	0.104764464	NonCycling	0.299449709486351	2	0.233514608641082	Low
MGH115.P6.C09	0.44590023	0.436561057	NonCycling	0.308350953648319	1	0.501930586996053	High
MGH115.P6.C11	0.221548942	0.120068338	NonCycling	0.621753728865341	2	0.233514608641082	Low
MGH115.P6.D01	0.442149769	0.457907628	NonCycling	0.382501991003668	1	0.501930586996053	High
MGH115.P6.D03	0.58493515	0.452127041	G2_M	0.362781698836299	1	0.501930586996053	High
MGH115.P6.D05	0.464106516	0.316553655	NonCycling	0.326631337207386	2	0.233514608641082	Low
MGH115.P6.D12	0.385475532	0.255787774	NonCycling	0.246442450418257	2	0.233514608641082	Low
MGH115.P6.E01	0.433228068	0.277537947	NonCycling	0.31696369461701	2	0.233514608641082	Low
MGH115.P6.E03	0.330804923	0.075996004	NonCycling	0.337635586243872	2	0.233514608641082	Low
MGH115.P6.E07	0.549322997	0.291344845	NonCycling	0.276618906998167	2	0.233514608641082	Low
MGH115.P6.E10	0.358450967	0.132031585	NonCycling	0.422368906066409	2	0.233514608641082	Low
MGH115.P6.F03	0.473983096	0.253877763	NonCycling	0.392041588858975	2	0.233514608641082	Low
MGH115.P6.F06	0.370660751	0.110713749	NonCycling	0.670941399063354	2	0.233514608641082	Low
MGH115.P6.G01	0.248683063	0.202853773	NonCycling	0.412419655992498	2	0.233514608641082	Low
MGH115.P6.G05	0.400734711	0.302752507	NonCycling	0.374864573828208	2	0.233514608641082	Low
MGH115.P6.G10	0.254851367	0.443387059	NonCycling	0.3487451986118	1	0.501930586996053	High
MGH115.P6.G12	0.299124638	0.28878298	NonCycling	0.700919573795308	2	0.233514608641082	Low
MGH115.P6.H02	0.359418735	0.365806424	NonCycling	0.282319309442365	2	0.233514608641082	Low
MGH115.P6.H05	0.358272115	0.281926922	NonCycling	0.368251757670938	2	0.233514608641082	Low
MGH115.P6.H07	0.377267096	0.154443473	NonCycling	0.378123406182415	2	0.233514608641082	Low
MGH115.P6.H12	0.349469328	0.301732451	NonCycling	0.323744566051756	2	0.233514608641082	Low
MGH121.P3.A01	0.463053728	0.577632118	NonCycling	0.268073720367175	1	0.501930586996053	High
MGH121.P3.A03	0.293232267	0.240931491	NonCycling	0.28141092901529	2	0.233514608641082	Low
MGH121.P3.A04	0.470881786	0.193542621	NonCycling	0.343493420095379	2	0.233514608641082	Low
MGH121.P3.A05	0.393455317	0.393652175	NonCycling	0.268336811008988	1	0.501930586996053	High
MGH121.P3.A06	0.420717701	0.312845501	NonCycling	0.328147121722763	2	0.233514608641082	Low
MGH121.P3.A09	0.377241123	0.387896857	NonCycling	0.355832794556923	1	0.501930586996053	High
MGH121.P3.A10	0.376569285	0.372851379	NonCycling	0.37840992559617	1	0.501930586996053	High
MGH121.P3.A11	0.420670236	0.317440669	NonCycling	0.294591107875055	2	0.233514608641082	Low
MGH121.P3.A12	0.518463902	0.208342465	NonCycling	0.284807302949061	2	0.233514608641082	Low
MGH121.P3.B01	0.669237695	0.536921422	G1_S	0.330726795104112	1	0.501930586996053	High
MGH121.P3.B02	0.4557228	0.414570465	NonCycling	0.344450853162481	1	0.501930586996053	High
MGH121.P3.B03	0.675797546	0.660485954	G1_S	0.311777948577501	1	0.501930586996053	High
MGH121.P3.B07	0.349938224	0.295757591	NonCycling	0.373458392743659	2	0.233514608641082	Low
MGH121.P3.B08	0.494283794	0.324865517	NonCycling	0.36717582664604	2	0.233514608641082	Low
MGH121.P3.B09	0.53541941	0.292457557	NonCycling	0.296861071190698	2	0.233514608641082	Low
MGH121.P3.B11	0.345880576	0.198822311	NonCycling	0.478979925012538	2	0.233514608641082	Low
MGH121.P3.B12	0.634255194	0.625156164	G2_M	0.279710940696435	1	0.501930586996053	High
MGH121.P3.C01	0.458575698	0.148018819	NonCycling	0.306234510882436	2	0.233514608641082	Low
MGH121.P3.C02	0.401073106	0.236773497	NonCycling	0.365530132688012	2	0.233514608641082	Low
MGH121.P3.C03	0.437885652	0.152434448	NonCycling	0.338959141335117	2	0.233514608641082	Low
MGH121.P3.C05	0.372950184	0.39352158	NonCycling	0.339137393761537	1	0.501930586996053	High
MGH121.P3.C06	0.464365044	0.497038887	NonCycling	0.237218091028567	1	0.501930586996053	High
MGH121.P3.C07	0.492791938	0.302686497	NonCycling	0.241410298513277	2	0.233514608641082	Low
MGH121.P3.D02	0.459948629	0.349128437	NonCycling	0.31289307100801	2	0.233514608641082	Low
MGH121.P3.D03	0.461933031	0.30288487	NonCycling	0.37138349741293	2	0.233514608641082	Low
MGH121.P3.D04	0.425560287	0.241965582	NonCycling	0.296632376479876	2	0.233514608641082	Low
MGH121.P3.D05	0.627549608	0.820925927	G1_S	0.341340801290763	1	0.501930586996053	High
MGH121.P3.D06	0.314825665	0.191803319	NonCycling	0.442246414609058	2	0.233514608641082	Low
MGH121.P3.D07	0.566894698	0.12481274	NonCycling	0.39184217613458	2	0.233514608641082	Low
MGH121.P3.E01	0.502423043	0.4048473	NonCycling	0.342620333117684	1	0.501930586996053	High
MGH121.P3.E02	0.431226363	0.158063538	NonCycling	0.418529354012952	2	0.233514608641082	Low
MGH121.P3.E07	0.383183772	0.256868993	NonCycling	0.337688022004475	2	0.233514608641082	Low
MGH121.P3.E10	0.45827367	0.339547521	NonCycling	0.304750910789854	2	0.233514608641082	Low
MGH121.P3.E11	0.31537791	0.162423631	NonCycling	0.305550042424106	2	0.233514608641082	Low
MGH121.P3.F03	0.392924886	0.269447362	NonCycling	0.332470840882591	2	0.233514608641082	Low
MGH121.P3.F05	0.300865986	0.263806729	NonCycling	0.328937041766574	2	0.233514608641082	Low
MGH121.P3.F07	0.442880487	0.250756757	NonCycling	0.293595568670639	2	0.233514608641082	Low
MGH121.P3.F08	0.329057889	0.327358703	NonCycling	0.421996806145863	2	0.233514608641082	Low
MGH121.P3.F09	0.285131362	0.209885087	NonCycling	0.387666717366616	2	0.233514608641082	Low
MGH121.P3.F10	0.438075652	0.313344582	NonCycling	0.403423230268462	2	0.233514608641082	Low
MGH121.P3.F12	0.351058392	0.231774136	NonCycling	0.176701512703178	2	0.233514608641082	Low
MGH121.P3.G01	0.504513364	0.40447805	G2_M	0.307778674998967	1	0.501930586996053	High
MGH121.P3.G04	0.520171336	0.356083216	NonCycling	0.210002997680243	2	0.233514608641082	Low
MGH121.P3.G06	0.412549995	0.321618033	NonCycling	0.360090275791172	2	0.233514608641082	Low
MGH121.P3.G07	0.390212278	0.322279789	NonCycling	0.357289511729098	2	0.233514608641082	Low
MGH121.P3.G09	0.462860619	0.176604118	NonCycling	0.317391211797811	2	0.233514608641082	Low
MGH121.P3.G12	0.573859279	0.570063915	G2_M	0.328650832769833	1	0.501930586996053	High
MGH121.P3.H01	0.577590366	0.419237548	NonCycling	0.35047093561114	1	0.501930586996053	High
MGH121.P3.H03	0.462050799	0.129213581	NonCycling	0.376477854036834	2	0.233514608641082	Low
MGH121.P3.H04	0.406995832	0.511496332	NonCycling	0.305754775428214	1	0.501930586996053	High
MGH121.P3.H07	0.686418932	0.7482377	G1_S	0.27517483798829	1	0.501930586996053	High
MGH121.P3.H12	0.446333356	0.158340858	NonCycling	0.272460606345618	2	0.233514608641082	Low
MGH121.P4.A01	0.504475571	0.118211478	NonCycling	0.281547384571276	2	0.233514608641082	Low
MGH121.P4.A02	0.476220098	0.135813267	NonCycling	0.329348088901615	2	0.233514608641082	Low
MGH121.P4.A06	0.348575706	0.342072541	NonCycling	0.43124736401186	2	0.233514608641082	Low
MGH121.P4.A07	0.439214543	0.487858517	NonCycling	0.235927654857957	1	0.501930586996053	High
MGH121.P4.A09	0.480881544	0.316763102	NonCycling	0.31760013335334	2	0.233514608641082	Low
MGH121.P4.A10	0.452212471	0.183979602	NonCycling	0.331467815297424	2	0.233514608641082	Low
MGH121.P4.A11	0.371575879	0.259796241	NonCycling	0.339725755370323	2	0.233514608641082	Low
MGH121.P4.A12	0.346869572	0.183242862	NonCycling	0.361414384256157	2	0.233514608641082	Low
MGH121.P4.B01	0.291527038	0.187793055	NonCycling	0.306550793377173	2	0.233514608641082	Low
MGH121.P4.B02	0.688574504	0.62493444	G1_S	0.335590677391021	1	0.501930586996053	High
MGH121.P4.B03	0.426946803	0.233819827	NonCycling	0.386470100853625	2	0.233514608641082	Low
MGH121.P4.B04	0.697270268	0.387140879	G1_S	0.326921398040509	1	0.501930586996053	High
MGH121.P4.B07	0.527695638	0.299650465	NonCycling	0.418837384841052	2	0.233514608641082	Low
MGH121.P4.B09	0.640597355	0.337556249	G2_M	0.35450879157899	2	0.233514608641082	Low
MGH121.P4.B10	0.390069985	0.349546933	NonCycling	0.428711890182801	2	0.233514608641082	Low
MGH121.P4.B12	0.495917372	0.254882445	NonCycling	0.28717708256698	2	0.233514608641082	Low
MGH121.P4.C01	0.403990584	0.188084448	NonCycling	0.345904625455216	2	0.233514608641082	Low
MGH121.P4.C03	0.626175162	0.437774846	G2_M	0.418932168581324	1	0.501930586996053	High
MGH121.P4.C04	0.378419612	0.198478395	NonCycling	0.400015211612016	2	0.233514608641082	Low
MGH121.P4.C05	0.659692195	0.730811224	G2_M	0.332226900731253	1	0.501930586996053	High
MGH121.P4.C06	0.495727287	0.175130718	NonCycling	0.318049788492648	2	0.233514608641082	Low
MGH121.P4.C07	0.30322213	0.423802041	NonCycling	0.284240135400571	1	0.501930586996053	High
MGH121.P4.C08	0.699625423	0.555600792	G1_S	0.337362452563778	1	0.501930586996053	High
MGH121.P4.C09	0.649287772	0.598019696	G1_S	0.269450047361755	1	0.501930586996053	High
MGH121.P4.C12	0.457663324	0.360824255	NonCycling	0.378698578345339	2	0.233514608641082	Low
MGH121.P4.D02	0.467346192	0.368389375	NonCycling	0.299452713980608	1	0.501930586996053	High
MGH121.P4.D06	0.346463705	0.373077828	NonCycling	0.378800978535014	1	0.501930586996053	High
MGH121.P4.D08	0.403807408	0.353996049	NonCycling	0.367814239193493	2	0.233514608641082	Low
MGH121.P4.D09	0.50929183	0.244881113	NonCycling	0.237154885670418	2	0.233514608641082	Low
MGH121.P4.D10	0.419286382	0.192382684	NonCycling	0.322626958053067	2	0.233514608641082	Low
MGH121.P4.D12	0.370191287	0.24990152	NonCycling	0.348806768694435	2	0.233514608641082	Low
MGH121.P4.E01	0.4079162	0.445940972	NonCycling	0.38141379373433	1	0.501930586996053	High
MGH121.P4.E03	0.332914659	0.259099113	NonCycling	0.384575210001646	2	0.233514608641082	Low
MGH121.P4.E04	0.478880669	0.337203224	NonCycling	0.308867306893292	2	0.233514608641082	Low
MGH121.P4.E06	0.289426477	0.208918232	NonCycling	0.361891657222357	2	0.233514608641082	Low
MGH121.P4.E08	0.345993523	0.419771735	NonCycling	0.294720348543982	1	0.501930586996053	High
MGH121.P4.E09	0.531340564	0.302791843	NonCycling	0.300355112967484	2	0.233514608641082	Low
MGH121.P4.E11	0.373959031	0.218297452	NonCycling	0.319721343584251	2	0.233514608641082	Low
MGH121.P4.F03	0.46087506	0.168187384	NonCycling	0.239942757193916	2	0.233514608641082	Low
MGH121.P4.F04	0.396964582	0.273024937	NonCycling	0.353394554758335	2	0.233514608641082	Low
MGH121.P4.F06	0.675214675	0.730319606	G1_S	0.272142881665937	1	0.501930586996053	High
MGH121.P4.F10	0.463204698	0.257123703	NonCycling	0.348528794615524	2	0.233514608641082	Low
MGH121.P4.F11	0.35984501	0.156720353	NonCycling	0.373459550924603	2	0.233514608641082	Low
MGH121.P4.F12	0.718034842	0.648978253	G1_S	0.323043667718208	1	0.501930586996053	High
MGH121.P4.G01	0.461437073	0.281201693	NonCycling	0.299612134716405	2	0.233514608641082	Low
MGH121.P4.G03	0.483227978	0.341887911	NonCycling	0.218834345663304	2	0.233514608641082	Low
MGH121.P4.G04	0.678323013	0.538916451	G1_S	0.31858860498874	1	0.501930586996053	High
MGH121.P4.G05	0.350690311	0.289434633	NonCycling	0.356086138162459	2	0.233514608641082	Low
MGH121.P4.G06	0.55219382	0.37574381	G2_M	0.327834865836585	1	0.501930586996053	High
MGH121.P4.G09	0.649445293	0.600374714	G1_S	0.320678034447586	1	0.501930586996053	High
MGH121.P4.G10	0.413046956	0.236703522	NonCycling	0.372351437749841	2	0.233514608641082	Low
MGH121.P4.G12	0.531324016	0.379812806	NonCycling	0.288423308160797	1	0.501930586996053	High
MGH121.P4.H01	0.463106312	0.265793763	NonCycling	0.347696321453738	2	0.233514608641082	Low
MGH121.P4.H02	0.488684258	0.306351842	NonCycling	0.242512468523651	2	0.233514608641082	Low
MGH121.P4.H03	0.375236314	0.392776721	NonCycling	0.360215389106284	1	0.501930586996053	High
MGH121.P4.H04	0.488586937	0.45901585	NonCycling	0.312057317695081	1	0.501930586996053	High
MGH121.P4.H07	0.515018808	0.246517177	NonCycling	0.228013446174985	2	0.233514608641082	Low
MGH121.P4.H08	0.401149863	0.171420894	NonCycling	0.267817645085902	2	0.233514608641082	Low
MGH121.P4.H09	0.40797046	0.183177975	NonCycling	0.319444609671687	2	0.233514608641082	Low
MGH121.P4.H12	0.477731413	0.246786884	NonCycling	0.438094864386088	2	0.233514608641082	Low
MGH121.P5.A02	0.420848445	0.205452418	NonCycling	0.287793849280765	2	0.233514608641082	Low
MGH121.P5.A03	0.426107947	0.410382865	NonCycling	0.359511149717444	1	0.501930586996053	High
MGH121.P5.A04	0.43617749	0.32895264	NonCycling	0.341189930110483	2	0.233514608641082	Low
MGH121.P5.A06	0.397593096	0.295245341	NonCycling	0.275636265576245	2	0.233514608641082	Low
MGH121.P5.A07	0.620186465	0.531863809	G2_M	0.274928913759347	1	0.501930586996053	High
MGH121.P5.A08	0.488920778	0.426192438	NonCycling	0.313394128817063	1	0.501930586996053	High
MGH121.P5.A09	0.453821161	0.085164423	NonCycling	0.275598303933502	2	0.233514608641082	Low
MGH121.P5.A12	0.427910644	0.416484423	NonCycling	0.361613052430776	1	0.501930586996053	High
MGH121.P5.B02	0.439209286	0.201468721	NonCycling	0.446141750821027	2	0.233514608641082	Low
MGH121.P5.B03	0.371289241	0.268944778	NonCycling	0.22533454925994	2	0.233514608641082	Low
MGH121.P5.B04	0.472910927	0.160642954	NonCycling	0.370170853056902	2	0.233514608641082	Low
MGH121.P5.B06	0.735193149	0.545171363	G2_M	0.300623278054374	1	0.501930586996053	High
MGH121.P5.B07	0.419553662	0.177821461	NonCycling	0.327625409855562	2	0.233514608641082	Low
MGH121.P5.B08	0.552126188	0.493845538	G1_S	0.358334417827215	1	0.501930586996053	High
MGH121.P5.B10	0.384449763	0.403791256	NonCycling	0.354578031159216	1	0.501930586996053	High
MGH121.P5.B11	0.464384441	0.327317672	NonCycling	0.365990824282609	2	0.233514608641082	Low
MGH121.P5.B12	0.436409005	0.29197015	NonCycling	0.37349892208572	2	0.233514608641082	Low
MGH121.P5.C02	0.366926506	0.274746185	NonCycling	0.391541071824509	2	0.233514608641082	Low
MGH121.P5.C03	0.448894891	0.379487938	NonCycling	0.279402746029631	1	0.501930586996053	High
MGH121.P5.C04	0.42857459	0.262373339	NonCycling	0.317526754865813	2	0.233514608641082	Low
MGH121.P5.C05	0.492148555	0.286225449	NonCycling	0.276879878497232	2	0.233514608641082	Low
MGH121.P5.C07	0.509733182	0.35741929	NonCycling	0.374093435170733	2	0.233514608641082	Low
MGH121.P5.C09	0.443539436	0.328718678	NonCycling	0.346066304271562	2	0.233514608641082	Low
MGH121.P5.C10	0.260931366	0.289959025	NonCycling	0.413496103946108	2	0.233514608641082	Low
MGH121.P5.C12	0.310557498	0.337708016	NonCycling	0.359270441662125	2	0.233514608641082	Low
MGH121.P5.D01	0.510296993	0.262524199	NonCycling	0.34283739572394	2	0.233514608641082	Low
MGH121.P5.D04	0.382389945	0.19746407	NonCycling	0.399659421493953	2	0.233514608641082	Low
MGH121.P5.D06	0.723429132	0.579232918	G1_S	0.214338860005591	1	0.501930586996053	High
MGH121.P5.D08	0.682369242	0.851897701	G1_S	0.300910950345064	1	0.501930586996053	High
MGH121.P5.D09	0.428958315	0.276894424	NonCycling	0.387735519210645	2	0.233514608641082	Low
MGH121.P5.D10	0.389961978	0.230604512	NonCycling	0.376743321747439	2	0.233514608641082	Low
MGH121.P5.D11	0.394350462	0.292585803	NonCycling	0.326782834691654	2	0.233514608641082	Low
MGH121.P5.E02	0.355544094	0.436494889	NonCycling	0.329015765194563	1	0.501930586996053	High
MGH121.P5.E03	0.466990018	0.307764522	NonCycling	0.248914359828363	2	0.233514608641082	Low
MGH121.P5.E06	0.375417184	0.244317751	NonCycling	0.287139782521786	2	0.233514608641082	Low
MGH121.P5.E08	0.569058015	0.295594335	G2_M	0.294406958120565	2	0.233514608641082	Low
MGH121.P5.F04	0.392786477	0.19690377	NonCycling	0.401338995751222	2	0.233514608641082	Low
MGH121.P5.F05	0.512268341	0.194062489	NonCycling	0.336766912532588	2	0.233514608641082	Low
MGH121.P5.F06	0.465520785	0.194947533	NonCycling	0.245493193120988	2	0.233514608641082	Low
MGH121.P5.F07	0.406994071	0.265356771	NonCycling	0.303092750655095	2	0.233514608641082	Low
MGH121.P5.F08	0.475194756	0.343392975	NonCycling	0.354541775969384	2	0.233514608641082	Low
MGH121.P5.F09	0.428878801	0.480969265	NonCycling	0.377393053790805	1	0.501930586996053	High
MGH121.P5.G02	0.638461223	0.793897545	G1_S	0.371019087185884	1	0.501930586996053	High
MGH121.P5.G04	0.40612443	0.277195468	NonCycling	0.347288575196559	2	0.233514608641082	Low
MGH121.P5.G10	0.461520387	0.419156061	NonCycling	0.329301360593207	1	0.501930586996053	High
MGH121.P5.G12	0.391397836	0.25234802	NonCycling	0.42743887541351	2	0.233514608641082	Low
MGH121.P5.H01	0.439113251	0.363335592	NonCycling	0.40465928195979	2	0.233514608641082	Low
MGH121.P5.H05	0.426662995	0.3176975	NonCycling	0.296025403110466	2	0.233514608641082	Low
MGH121.P5.H09	0.469503729	0.305474543	NonCycling	0.404947410934513	2	0.233514608641082	Low
MGH121.P6.A01	0.374833447	0.114788602	NonCycling	0.357715909628326	2	0.233514608641082	Low
MGH121.P6.A02	0.392092292	0.267743231	NonCycling	0.353365071218492	2	0.233514608641082	Low
MGH121.P6.A03	0.610644195	0.352013915	NonCycling	0.317397097805049	2	0.233514608641082	Low
