SampleID	Cancer	EXTENDScores	ClusterNo	ClusterMean	EXTENDclass	B.cells.naive	B.cells.memory	Plasma.cells	T.cells.CD8	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	NK.cells.resting	NK.cells.activated	Monocytes	Macrophages.M0	Macrophages.M1	Macrophages.M2	Dendritic.cells.resting	Dendritic.cells.activated	Mast.cells.resting	Mast.cells.activated	Eosinophils	Neutrophils
TCGA-BP-5189-01	KIRC	0.155492406	2	0.183495956234043	Low	0.0235826222940868	0	0.0184808258784372	0.0708607713208282	0	0.259874434562616	0	0.000783519299378559	0.0194455748789241	0	0.0120280269816184	0.017884622259019	0.0939921202251369	0	0.053300955496557	0.380589283742968	0	0	0.0201676783806632	0	0	0.0290095646797671
TCGA-BP-5190-01	KIRC	0.15078728	2	0.183495956234043	Low	0	0.0187891862559152	0.0134746451508502	0.183702838489985	0	0.25413814945212	0	0	0.002147744613075	0	0	0.0668635250972585	0.0316783091222299	0	0.0447544573752053	0.347086842256034	0	0.00339287169706916	0.0327212546051888	0	0	0.0012501758850689
TCGA-BP-5191-01	KIRC	0.082224964	2	0.183495956234043	Low	0	0.00601217843011274	0.0576872252923767	0.120029891000307	0	0.157869842531249	0	0.0868873678858565	0.0915758013020103	0.0150818445842515	0.00952011812931677	0.0419774366917662	0.0127863080810743	0.0825502620899787	0.0435668123967181	0.273601597588961	0	0	0.000853313996020694	0	0	0
TCGA-BP-5192-01	KIRC	0.181807693	2	0.183495956234043	Low	0.00206923527640948	0	0.0862134670939199	0.157001362198709	0	0.198230420291957	0	0.00967573092837964	0.0149669181029535	0	0.0133479905056066	0.0388767849758096	0.015382986500285	0	0.057475890794884	0.297406670749046	0	0.0233797923021542	0.085972750279886	0	0	0
TCGA-BP-5194-01	KIRC	0.170121355	2	0.183495956234043	Low	0.164412414050488	0	0.0365215370154974	0.0855792272847418	0	0.173647391758238	0	0	0.00167540495485263	0	0	0.0487880729422022	0.0163052557229239	0	0.0425346676259194	0.363798928563991	0.00697080893876297	0	0.0597662911423827	0	0	0
TCGA-BP-5195-01	KIRC	0.221255064	2	0.183495956234043	Low	0.00601649156086076	0	0.013015320960737	0.112224642626918	0	0.195455156472494	0	0.0204387465730962	0.0172309379939287	0	0.00594865918924611	0.0274754094978127	0.0983116402408877	0	0.0520211084121638	0.403259492265615	0	0	0.0260785348190781	0	0	0.0225238593871621
TCGA-BP-5196-01	KIRC	0.229041334	2	0.183495956234043	Low	0.00611288074046625	0	0.00957541997922808	0.354971551144088	0	0.0376527915858077	0	0.11610887567651	0.0424799531239176	0	0	0.107406168911857	0.0142959427440123	0	0.034189142251291	0.207667649941498	0	0	0	0.0649022802822917	0	0.00463734361903208
TCGA-BP-5198-01	KIRC	0.263416812	1	0.312290747074866	High	0.101399855726565	0	0.0996743731412364	0.105389462894761	0	0.197820733972975	0.0180158190185811	0	0.0212734110991015	0	0	0.00263408762331203	0.0176824718085551	0.10136692291438	0.0240073578081326	0.304208348981295	0	0	0	0	0	0.0065271550111049
TCGA-BP-5200-01	KIRC	0.211528734	2	0.183495956234043	Low	0.0506795098703264	0	0.0229140684146131	0.188423674905696	0	0.171394832851546	0	0.0357979630245889	0.021366999212588	0.00781455946921771	0	0.104864583556612	0.0365531232778648	0	0.0325238207006617	0.255238469418363	0	0.00629050116365336	0	0.0649284738327269	0.00120942030154342	0
TCGA-BP-5201-01	KIRC	0.209518741	2	0.183495956234043	Low	0.0122994582467144	0	0.0264588661068325	0.336273110120438	0	0.145999120349157	0	0.0821467931832332	0.0505711866461496	0.057172689013616	0	0.052444780480582	0.0008314833338555	0	0.0864707631362504	0.115037982594856	0.00589690251088349	0	0	0.0270411665792849	0	0.00135569769814626
TCGA-BP-5202-01	KIRC	0.242495048	2	0.183495956234043	Low	0.00871566107144661	0	0.0162295642729026	0.103992260105486	0	0.115642202424775	0	0.0264203264960214	0	0.000609298924409856	0.0298276623660962	0.0504786820635188	0.131516465773719	0	0.0752499182864115	0.410782625578834	0	0.0131415717601402	0.0173937608762385	0	0	0
TCGA-BQ-5875-01	KIRP	0.305706067	1	0.390390019152542	High	0	0.0117361632084965	0	0.0534398606607169	0	0.236593311932838	0	0	0.00732712229863531	0	0.00960207410829709	0.109387336194069	0.100301152844406	0.00305456967538973	0.0304464950248289	0.425361420228696	8.17912994656552e-06	0	0	0	0	0.0127423146936796
TCGA-BQ-5876-01	KIRP	0.40811675	1	0.390390019152542	High	0.00389496290989199	0.0372908807807475	0	0.0508162038409609	0	0.238251131591377	0	0	0.002466117131869	0	0	0.0374730609738476	0.0459732421919491	0.0223465895428322	0.0240151577493526	0.507639995892929	0	0	0.027032028912443	0	0.00280062848180012	0
TCGA-BQ-5877-01	KIRP	0.196519781	2	0.203238964180617	Low	0.0339822556865952	0	0	0.199697084557752	0	0.13698812603735	0	0.0072663247525869	0.0158437569445881	0	0.00661055072694765	0.0404644489291502	0.0294998785073692	0	0.0403361699124522	0.389544369488057	0	0	0.0785690443851869	0	0	0.0211979900719641
TCGA-BQ-5878-01	KIRP	0.362480615	1	0.390390019152542	High	0	0.0471656033844146	0	0.14116361456265	0	0.0263166822386181	0	0.00782854288359445	0.0916985774492441	0	0	0.0437291620366216	0.0299088762097101	0	0.017369159263635	0.518304287179174	0	0	0.0765154947923381	0	0	0
TCGA-BQ-5879-01	KIRP	0.379248041	1	0.390390019152542	High	0.22336068861752	0	0.0352811670173362	0.0307979514510599	0	0.104172068482549	0.0269322792076414	0.00879898272887728	0.012940978426316	0	0	0	0	0	0.00813710407767163	0.269168753168548	0	0.00760460472821278	0.206572178246571	0.00980616626632413	0.0111356147961214	0.0452914627852517
TCGA-BQ-5880-01	KIRP	0.167452407	2	0.203238964180617	Low	0	0.0171824736453726	0.0118185322194952	0.195597558607979	0	0.137211029698071	0	0.0305862698850256	0.108261480362134	0	0	0.109346139438424	0.0613573569820377	0	0.028899171273578	0.234372275927797	0	0	0.0653677119600844	0	0	0
TCGA-BQ-5881-01	KIRP	0.08948928	2	0.203238964180617	Low	0.0488494945521607	0	0.0274988010459661	0.0881462630221077	0	0.0707978735402557	0	0.0145510239055813	0.0205617499011963	0	0	0.0651329814331093	0	0.111756517531717	0.008323346322701	0.515960142936751	0	0	0	0.0283604946339638	0	6.13111744902061e-05
TCGA-BQ-5882-01	KIRP	0.268837655	2	0.203238964180617	Low	0.0348774297916056	0	0.0215462035741413	0.398179927771834	0	0.11655027640521	0	0.0257720001035263	0.0904577258349487	0	0	0.0704955695859223	0.046378394352893	0.0111526567747297	0.0750975455338363	0.0437192395155412	0.0178780347299219	0	0.0360060852700374	0	0.0118889107558529	0
TCGA-BQ-5883-01	KIRP	0.177993013	2	0.203238964180617	Low	0.0896332718551536	0	0.0176869092382784	0.0725026881476652	0	0.20814910250175	0	0.0609387800944282	0.0298528576402151	0	0	0	0.0468574049799446	0	0.0368952296881407	0.349418511437913	0.00222951857689124	0	0.0858357258396205	0	0	0
TCGA-BQ-5884-01	KIRP	0.111539193	2	0.203238964180617	Low	0.0221498050717007	0	0.0248512945392767	0.0864853036551673	0	0.134943431881685	0	0.0120439756753732	0.0169498195818741	0	0	0.0302743646390373	0.0590297516832353	0.0561572031768268	0.0133239974956562	0.506748534754729	0.00582769870868373	0	0	0.0247846913989492	0	0.00643012773780561
TCGA-BQ-5885-01	KIRP	0.130372154	2	0.203238964180617	Low	0	0.219264226631274	0.0568709746815707	0.179964464689652	0	0.0499396180070638	0	0.00615651463616444	0.00665817416175394	0	0	0.0262043179454093	0.0212862566560618	0.00678424277633519	0.00277874523817646	0.178744115904442	0.00375094683152368	0.00716734932443716	0.230255817348309	0	0	0.00417423516782707
TCGA-BQ-5886-01	KIRP	0.185193336	2	0.203238964180617	Low	0	0.0812761922613634	0.0300717818859384	0.0816581649769412	0	0.0726785365874579	0	0.00362977370924207	0.0114759859892447	0.0270215480695566	0	0.040154063356142	0.0145663445670304	0	0.00591051041305612	0.502083787542263	0	0	0.129473310641764	0	0	0
TCGA-BQ-5887-01	KIRP	0.226364052	2	0.203238964180617	Low	0.0668085515438844	0	0.0285039087829833	0.0897255654285962	0	0.134951910268432	0	0	0.0364823965172708	0	0	0.00622864642187883	0.00296264152950338	0.0935909464628696	0.0212721170821517	0.490588013599754	0	0	0.0228767840732179	0	0	0.00600851828945863
TCGA-BQ-5888-01	KIRP	0.354747545	1	0.390390019152542	High	0.0376141489920896	0.0441631047624473	0.0745501375445833	0.141359799175775	0	0.00214797694095419	0	0.188379823104073	0.0908220904709838	0	0	0.110521473385444	0.011119468868082	0.00949684629195782	0.0157638575857495	0.193585409125458	0	0	0.0510422102110304	0	0	0.0294336535413721
TCGA-BQ-5889-01	KIRP	0.226316864	2	0.203238964180617	Low	0.0622203788162626	0	0.0231067775379113	0.141229048331341	0	0.221451404064532	0	0.0578236814449168	0.0676679781013768	0	0	0.0465841186020034	0.0686991713351169	0.0198077703604549	0.050511348203418	0.195514169727184	0	0	0.0436613383545082	0	0	0.00172281512097436
TCGA-BQ-5890-01	KIRP	0.32721592	1	0.390390019152542	High	0.0068945546285317	0.0218498462717899	0	0.161401392143006	0	0.0907381094630651	0	0	0.048877067164377	0	0	0.0517309719592038	0.0952530053853197	0.0995932665102268	0.00908931112460996	0.412451175708267	0	0	0.00212129964160341	0	0	0
TCGA-BQ-5891-01	KIRP	0.3612746	1	0.390390019152542	High	0.0103165966359063	0	0	0.0891468567430616	0	0.192744515770126	0	0.00222302595675972	0.0120058269861536	0	0	0.0287264366033926	0.120813449493307	0	0.0126076079879221	0.456970006675383	0	0.0184195189161485	0.0533346023638406	0	0	0.00269155586799852
TCGA-BQ-5892-01	KIRP	0.157779578	2	0.203238964180617	Low	0.00953381048734747	0	0	0.218210728255051	0	0.185915318987693	0	0.0281769820709085	0.0255251264526486	0	0	0.035207217383955	0.0514690695246806	0	0.0482814776897302	0.386827038415658	0.0031332723787519	0	0.00771995835357559	0	0	0
TCGA-BQ-5893-01	KIRP	0.338964766	1	0.390390019152542	High	0.0406322407896058	0	0.0176125900483915	0.0698079472013472	0	0.223797137759543	0	0.0320282265543912	0.013715052747379	0	0	0.0841889978961293	0.0570938348077312	0	0.0636065780726815	0.256810148006701	0	0	0.1407072461161	0	0	0
TCGA-BQ-5894-01	KIRP	0.430539577	1	0.390390019152542	High	0.0125267614459144	0	0.00414712882413857	0.19454273616704	0	0.17582215763953	0	0.0461076789010283	0.0789812664922977	0	0	0.0571150962859493	0.0139936693115054	0	0.108913341134783	0.23722947857838	0.00508740360297356	0	0.0621221907276569	0	0	0.00341109088880283
TCGA-BQ-7044-01	KIRP	0.285046802	2	0.203238964180617	Low	0.0380482200806675	0	0.0350695274616627	0.148584587378968	0	0.202054437518934	0	0.0921501512491375	0.0422764749476164	0	0	0.0689092577344751	0.015313631908167	0	0.039232508845828	0.262735863775743	0	0.00311494387274621	0.0525103952260536	0	0	0
TCGA-BQ-7045-01	KIRP	0.140724617	2	0.203238964180617	Low	0.0131616383468537	0.0367784711743726	0.0328691829469708	0.172809078033186	0	0.0555084826303319	0	0.00433151751550507	0.0181023860334274	0	0.0075727979714343	0	0.0422475103685702	0.0673883380879755	0.0150068689144086	0.388340555006553	0	0.0216830379716271	0.124200134998784	0	0	0
TCGA-BQ-7046-01	KIRP	0.177027691	2	0.203238964180617	Low	0.00692958708686336	0.0237672491358453	0	0.0775859216304425	0	0.0920005126973855	0	0	0.0044775102143685	0	0	0.0256605866451719	0.0478357383471066	0.0641570499548365	0.00201722912742359	0.637042541307976	0	0	0.0185260738525801	0	0	0
TCGA-BQ-7048-01	KIRP	0.151798679	2	0.203238964180617	Low	0.0154721776671736	0.000595595805409512	0.0330857683825684	0.0499309329240382	0	0.186720261224232	0	0.0135545932046909	0.00447763945960845	0	0.00150469036909306	0.0126472788001138	0.0178913223012449	0	0.0303259732567624	0.575906895896584	0	0	0.0501346708462916	0	0	0.00775219986218863
TCGA-BQ-7050-01	KIRP	0.138664806	2	0.203238964180617	Low	0.00382329866352771	0.0482265993763312	0.0158842607525676	0.0802182930004817	0	0.103726298517384	0	0.0826276767712084	0.0319247445399787	0	0	0.0566178318377337	0.00769280104750701	0.164062412193596	0.0297199640950441	0.365218550518502	0	0	0.0102572686861374	0	0	0
TCGA-BQ-7051-01	KIRP	0.359456099	1	0.390390019152542	High	0	0.0634300489962476	0.000403048127441877	0.0469751234745508	0	0.135625493109687	0	0	0	0	0	0.0577246643700692	0.0294698245688789	0	0.00402260401269439	0.543196180565175	0	0.00949161160181231	0.106565039783075	0	0	0.00309636139036768
TCGA-BQ-7053-01	KIRP	0.270156276	2	0.203238964180617	Low	0.0639298847367883	0	0.218649903880089	0.0934564681500982	0	0.119103110094758	0	0.0455466389386278	0.0337637714293589	0	0.0105420602053863	0.022852821722542	0.0188122408567801	0.0392029505245802	0.0370188852159017	0.297121264245089	0	0	0	0	0	0
TCGA-BQ-7055-01	KIRP	0.191955591	2	0.203238964180617	Low	0.00849579037571788	0.015155347533224	0	0.202286181673109	0	0.157100012797182	0	0.00194515773004145	0	0	0.0335206363643581	0	0.166768659922591	0.0428906958513986	0.00108737915487574	0.329193870245983	0	0	0.0374321512288815	0	0.00412411712263785	0
TCGA-BQ-7058-01	KIRP	0.294361052	2	0.203238964180617	Low	0.0129853030158352	0.0379765594298954	0.0813786933224165	0.153127934254997	0	0.0761350836388546	0	0.0858378658195685	0.0454865256910569	0	0	0.0787606209256879	0.0335077830162177	0	0.0723139799966298	0.283424724187938	0	0	0.0390649267009023	0	0	0
TCGA-BQ-7059-01	KIRP	0.117430291	2	0.203238964180617	Low	0.0100071136880482	0.0126866301345943	0.00335129429835715	0.0977445765058033	0	0.0631467670268951	0	0.0269074519764487	0.0153664865386816	0	0	0.0376018562425339	0.0131674246983937	0.0921629213132723	0.0036376894443321	0.592001058057665	0.0046461430339992	0	0	0.0168901417513373	0	0.0106824452896382
TCGA-BQ-7060-01	KIRP	0.201570114	2	0.203238964180617	Low	0.0103638759270512	0.00762508596681133	0.00685454055256067	0.0768973004928513	0	0.17539098216817	0	0.00453151723478346	0.00859012741139329	0	0	0.00655679595157912	0.0195441084019725	0.0179729148680501	0.00605767250883544	0.64321101266419	0	0	0.0164040658517517	0	0	0
TCGA-BQ-7061-01	KIRP	0.262739318	2	0.203238964180617	Low	0.0356010684727487	0	0.0102599795072631	0.0520498481480142	0	0.187061346184497	0	0.0297429232956902	0.00774452241701734	0	0	0.0251330811524445	0.0539890940812221	0.0475979865361146	0.0408210024589142	0.431657546842245	0.0528778752925979	0	0.00776913974673956	0	0	0.0176945858644922
TCGA-BQ-7062-01	KIRP	0.15782471	2	0.203238964180617	Low	0	0.0136212239215135	0.0164565611250703	0.139512663385256	0	0.173700159864362	0	0.0367141028095246	0.0195165280566112	0	0	0.0481764699126721	0	0.0126974706969787	0.00051651327544855	0.491850932081514	0	0	0.0104644142182794	0.0367729606527701	0	0
TCGA-BR-4187-01	STAD	0.227860307	2	0.376496666521505	Low	0.0676965114952587	0	0	0.0777130907168104	0	0.13642326757773	0.0415975190822136	0	0	0	0.0237078578608709	0	0.0428733735733487	0	0.0148791157433786	0.362100589311289	0	0.00552090037677619	0.172027323287414	0.0135791075011338	0.0172011264021088	0.0246802170716671
TCGA-BR-4191-01	STAD	0.337301913	2	0.376496666521505	Low	0.0248507581376115	0.0104770147256443	0	0.0651903276612163	0	0.191096612280755	0.0179838731153767	0.0329753805219537	0.0134157303050386	0	0.0951257273213022	0	0.0299709803950641	0	0.0373801683701888	0.307962626075097	0.0517287506147117	0.00388467726928627	0	0.0912862448722745	0.0266711283344796	0
TCGA-BR-4201-01	STAD	0.437807405	2	0.376496666521505	Low	0.0232098217396996	0.00946020139578204	0.00467452262885366	0.0510234283638194	0	0.139001253467128	0.0738659217877943	0.0372231542866567	0	0	0.0733674849063612	0	0.0170697291907351	0.00885694903385361	0.0408967841882041	0.205792911333207	0.0200956809556503	0	0	0.192896071925351	0.0582739722904776	0.0442921125064264
TCGA-BR-4253-01	STAD	0.585001168	1	0.584503197293023	High	0.0179052138697606	0	0.00684375147910825	0.201760227639712	0	0.0557904537876435	0.156011054877994	0.0638075641084696	0.00551579238751893	0	0.0746192928621277	0	0.012888428784484	0	0.149510636772646	0.146640365913663	0.0207981150712059	0.010330076013461	0	0.077579026432206	0	0
TCGA-BR-4255-01	STAD	0.33159656	2	0.376496666521505	Low	0.0828598382704804	0	0.0367382706881571	0.240009864806495	0	0.123383487762233	0.0115448729667143	0.0243544588948086	0.0741679486617125	0	0.0139251714996409	0	0.0436005290067415	0.0320790530758115	0.0285402492015947	0.184122590459087	0	0.00378659608785715	0.100887068618667	0	0	0
TCGA-BR-4256-01	STAD	0.433460956	2	0.376496666521505	Low	0.0422809687410185	0	0.0211219221923159	0.0750439709452927	0	0.165069841399658	0.0572429136120185	0.014488224887578	0	0	0.052673911055513	0	0.145840583149086	0.00191821911761083	0.0686307206493971	0.190429893400532	0	0.0109092658015525	0.0292760852952642	0.0610718645239731	0	0.0640016152291888
TCGA-BR-4257-01	STAD	0.500737948	1	0.584503197293023	High	0.0107994779221889	0	0	0.0636874670208556	0	0.114931551180725	0.088429669809849	0.0565607881960183	0.0171052212185565	0	0.0335751415853001	0.00669391798661763	0	0.0114190816950796	0.0519118751194163	0.416615271077679	0.0242144005307526	0	0	0.0705920573416252	0	0.0334640793153358
TCGA-BR-4267-01	STAD	0.485608246	1	0.584503197293023	High	0.0954675469587112	0	0.0635269194055155	0.041579053276729	0	0.253392794516192	0	0.0209918621336687	0.00689955829622384	0	0.0152518903333222	0	0.00991861423149627	0.000543428356410848	0.0160106502440705	0.220039136235762	0.00915569290731079	0.011061125928742	0	0.172582427461428	0	0.0635792997144178
TCGA-BR-4279-01	STAD	0.279406175	2	0.376496666521505	Low	0.0723615163184863	0	0.0710276017220811	0.0695973046228315	0	0.122166858587086	0.0210843050605098	0.0139780102437586	0	0	0.0390300907908689	0	0.0803066954631889	0.108039862174004	0.0305457260855302	0.179353671598751	0.0397212373879919	0	0	0.1231313514795	0.0015581704599775	0.0280975980054337
TCGA-BR-4280-01	STAD	0.636021264	1	0.584503197293023	High	0.183682074084335	0	0.112099413172129	0.0756097719678021	0	0.138572522565467	0.0311549938119456	0.0614210625805644	0.0172660232360314	0	0.0232039567590665	0.00685305896906235	0.00707526312398445	0	0.0355275645134927	0.198492237479178	0.0168058245515823	0	0	0.0862027881962948	0	0.00603344498906436
TCGA-BR-4292-01	STAD	0.587752809	1	0.584503197293023	High	0.0228464413483887	0	0.0185930515751309	0.144550352898635	0	0.220272703535865	0.0470799346084297	0.0433497285328476	0.0217304778472771	0	0.0147054201203884	0.00766568141373708	0	0.0290822587095936	0.0541848789235202	0.23333148848582	0.00546983539428357	0	0	0.112654869148987	0	0.0244828774570957
TCGA-BR-4294-01	STAD	0.324958368	2	0.376496666521505	Low	0.0429100929246889	0	0.011404028498119	0.136808981060225	0	0.158403480156597	0.0127177406362186	0	0.0116408581638768	0	0.0163724354482906	0	0.137239672062941	0	0.0180553256689258	0.263265031758157	0	0.00335905593182376	0	0.0392083897252262	0.127282691120103	0.0213322168448068
TCGA-BR-4357-01	STAD	0.904286043	1	0.584503197293023	High	0.0537724831633289	0	0.03919054011639	0.0898212502965285	0	0.115821510508304	0.0827825197181683	0.0250693388906554	0.0131112947103641	0	0.0951247414716192	0	0.0353387212745649	0.106569939393582	0.0616483110491664	0.202303630476344	0.019380008074154	0	0	0.0600657108568296	0	0
TCGA-BR-4361-01	STAD	0.574701031	1	0.584503197293023	High	0	0.0300584938066562	0.0126969235965404	0.0673457509176224	0	0.212330779834978	0.0140230064150518	0.100298953498052	0.0182120809555994	0.000438981678854395	0.0138395619882025	0	0.0158029710611425	0	0.0785756017540693	0.347875457301025	0.0155928560439689	0.000811265910247511	0	0.0720973152379903	0	0
TCGA-BR-4362-01	STAD	0.727379325	1	0.584503197293023	High	0	0.0250271067839977	0.0790770270799498	0.101950586177503	0	0.176501813151596	0.0433910549139811	0.0483315295340018	0.0128998248395302	0.014710518162194	0.015140663663999	0	0	0.0786096312920909	0.0991699999137433	0.23511941453503	0	0	0	0.0252498664711469	0.014997691711793	0.0298232717694429
TCGA-BR-4363-01	STAD	0.585255975	1	0.584503197293023	High	0.0229679857084159	0.0166813705657092	0.0308448179060046	0.161970053397008	0	0.210206697111741	0.0218351749885517	0.0696511979483569	0.00333712065081627	0	0.028853553361024	0	0.0214959252915032	0.0182732973762032	0.103392826164184	0.202975185042879	0.0346518483215807	0	0	0.0528629461660221	0	0
TCGA-BR-4366-01	STAD	0.473860956	2	0.376496666521505	Low	0.0320546668249555	0	0.0272459469078292	0.0402562906464885	0	0.147814953818743	0	0.028219863430704	0	0	0.0108031073057241	0	0.0292560395937511	0.11598065086506	0.0752308619344249	0.42118675722373	0.00855091922479172	0.0257427752517186	0	0.0330812566150988	0	0.00457591035698136
TCGA-BR-4367-01	STAD	0.427568667	2	0.376496666521505	Low	0.0337805006507402	0	0.0164369183624086	0.107520353570047	0	0.122441857378166	0	0.0428080028900371	0.0658960478615113	0	0	0	0	0.114963052179842	0.105257956451658	0.298662298567201	0	0	0.00366757046807607	0.0561542025144618	0.00469167883832304	0.027719560267529
TCGA-BR-4368-01	STAD	0.52729865	1	0.584503197293023	High	0.064026961226572	0	0	0.119717504847255	0	0.188787816444348	0.0421625483042341	0.0617765321975647	0.0296711154026931	0	0	0.04329756598492	0.0107464846781556	0.0275576737733073	0.103576146343539	0.240524131172513	0.0132791568503569	0	0	0.0285813146326501	0.0235372188456064	0.00275782929628478
TCGA-BR-4369-01	STAD	0.611750481	1	0.584503197293023	High	0.087141474869604	0	0.153017076419631	0.0258767859280062	0	0.29849293960202	0.0320216939918297	0.0710968135150231	0	0	0.024763511775812	0	0.00676023090148235	0.0230044786683661	0.0386116338197886	0.133553597316883	0.0746679566661899	0	0.0146854528207079	0.0163063537046552	0	0
TCGA-BR-4370-01	STAD	0.377225331	2	0.376496666521505	Low	0.0481187988707846	0	0.0138561585802354	0.0484007962809496	0	0.251028175535958	0.000496648944454354	0.023708754899401	0	0	0.027354048122733	0	0.00907736939638108	0.0296916655934068	0.0957986905387657	0.230717733687564	0.0190665475896948	0	0	0.107297740836524	0.0325313137269641	0.0628555573961834
TCGA-BR-4371-01	STAD	0.500341083	1	0.584503197293023	High	0	0	0.0241528992231836	0.0525722161061726	0	0.416862436623838	0	0.0366928781803466	0.0502815809933248	0	0.00590937805962527	0.0301934863525806	0.0124578240603219	0.0394103377781324	0.106471831746247	0.153291430810641	0.0172556988992277	0.00580737382925665	0.0484476807687748	0	0	0.000192946568327936
TCGA-BR-6452-01	STAD	0.51527509	1	0.584503197293023	High	0.00710717797067273	0.014702290624842	0.00284674126597284	0.134523522180898	0	0.172588391922095	0.0637399825641849	0.0558456400799868	0.0516852241939822	0	0.0109911629631638	0.0415050480076757	0.0314003106148299	0.0822863284682132	0.0484753702005508	0.208952372938649	0.0137166778217748	0.00764159746342907	0	0.0519921607190798	0	0
TCGA-BR-6453-01	STAD	0.402962764	2	0.376496666521505	Low	0.2297109676572	0.0989896246723721	0.0844773786568629	0.104640165507446	0	0.0949846842594796	0	0.0373327566775471	0.103281520170389	0	0	0.0346883131748114	0.00455296397776822	0.0159953861525101	0.0117862986641094	0.120452795987933	0.00556469367501275	0.0129609034262764	0.0405815473402816	0	0	0
TCGA-BR-6454-01	STAD	0.505894713	1	0.584503197293023	High	0.0531836848960422	0	0.0456622220153574	0.272861326433551	0	0.091139970052277	0	0.166168638817414	0.104624404370485	0	0	0.0673623392134969	0.0132940080360617	0.00708663876943349	0.0747938062228503	0.078846726991125	0.00719207281359898	0.00270858776969695	0	0.0134608290005641	0	0.00161474459804584
TCGA-BR-6455-01	STAD	0.627967858	1	0.584503197293023	High	0.0641978362714451	0	0.000144270883393594	0.303166380627916	0	0.0867943422727485	0.00568764673278211	0.082903525557839	0.0629874675172381	0	0.0158286727859071	0	0.0489936723123512	0.0163217693880989	0.0651271932259882	0.183140476723088	0.00869923521145447	0	0	0.0560075104897499	0	0
TCGA-BR-6456-01	STAD	0.432071824	2	0.376496666521505	Low	0.041089373279071	0.00989049442470553	0	0.113251494024919	0	0.218199437028671	0	0.0275047498014806	0.105317811905256	0	0	0.0540330856098997	0.0163951389050285	0.0444425243695772	0.060124497290071	0.235521999438285	0.0170706110067861	0	0.0539763268071165	0.00318245610913351	0	0
TCGA-BR-6457-01	STAD	0.26741226	2	0.376496666521505	Low	0.13835577903657	0	0.137418933300615	0.114729471430991	0	0.138783704475941	0	0.0807366044313166	0.0566717928970233	0	0	0.0368107392962029	0.0219743837749211	0.00175374474750524	0.0538968271747287	0.134975738511621	0.0177575348292076	0	0.0661347460933575	0	0	0
TCGA-BR-6458-01	STAD	0.416296264	2	0.376496666521505	Low	0.0308559897136728	0	0.00194360838094946	0.129134102484349	0	0.211931333451921	0.0114417609937209	0.0646541067366501	0.0818429363512971	0	0.0236910167241215	0.00564323146099978	0.0133887467356632	0.0466680013871704	0.0698278727060529	0.234810035927733	0.0571141836941549	0	0	0.0170530732515441	0	0
TCGA-BR-6563-01	STAD	0.195280036	2	0.376496666521505	Low	0.133188952868546	0	0.0206717256295061	0.205412804343003	0	0.147952666878163	0	0.060973227530334	0.0613265128040761	0	0	0.0295335487955867	0.0125674805368457	0.00424083691311768	0.0354769267558439	0.188207728641233	0.0355594633114064	0	0.0648881249923379	0	0	0
TCGA-BR-6564-01	STAD	0.285744733	2	0.376496666521505	Low	0.0626410002892332	0	0	0.163101392874056	0	0.135954395232715	0	0.0823558399804313	0.072885905852762	0	0	0.052447208637053	0.0188000347155644	0	0.0523669493873051	0.268273559916167	0.0086486916794919	0	0.0813290849143984	0	0	0.00119593652082339
TCGA-BR-6565-01	STAD	0.586480815	1	0.584503197293023	High	0.0565440018699155	0	0.00849881528848562	0.227679989715394	0	0.0644299698056147	0.0351227792933102	0.066329008053472	0.0519028939519413	0	0.0456106053422248	0.00122723564723121	0.0493789600844086	0.076459169575633	0.105099696283419	0.173140639228366	0.00891257153570726	0	0.0296636643248769	0	0	0
TCGA-BR-6566-01	STAD	0.530498603	1	0.584503197293023	High	0.0181821501535625	0.03123190335201	0	0.141517761719495	0	0.166872225851775	0	0.0248645459995169	0.108474755034422	0	0	0.200220119086654	0.0190158689597893	0.0160231785455223	0.0310972872648703	0.179258178042716	0.0147773588369347	0	0	0.0267830174270734	0	0.0216816497256593
TCGA-BR-6705-01	STAD	0.35684295	2	0.376496666521505	Low	0.108995387994931	0.0141275519220921	0	0.0846044484500373	0	0.240471436929134	0	0.0697151810799474	0.0669783628485644	0	0.0280154543163761	0	0.0303805315723723	0	0.0358170858809236	0.241670945791047	0.0116406040615482	0.0131478159258967	0.0363320109631092	0.0181031822640196	0	0
TCGA-BR-6706-01	STAD	0.435547567	2	0.376496666521505	Low	0.0614409143376465	0	0.169177947628207	0.297375169871954	0	0.0282891838895413	0	0.0545109188920272	0.0885831393332442	0	0	0.0249601695827446	0.00996578539905351	0	0.119536823462192	0.112187363365037	0	0.0038059539949482	0.0301666302434047	0	0	0
TCGA-BR-6707-01	STAD	0.569914873	1	0.584503197293023	High	0.0961608470987905	0	0.0766715832719644	0.283525282360337	0	0	0.0175246168208601	0.0991762626647373	0.0535298808289189	0.00704664368029153	0	0.0458442363104227	0	0.0712123337111262	0.0589591188241651	0.181715100418711	0	0	0	0.00863409400967566	0	0
